Activity Code,Competition Name,Product, Project Number,Participant Name,IsLead,Project Title,Project Status,Project Start Date,Project End Date,Offer Grant
1243,Development of Prototype Round 2 May-12,SMART,600747,NXP Semiconductors UK Limited,Lead,E2COGan,Live,01/04/2013,31/03/2016,368629.00
1243,Development of Prototype Round 2 May-12,SMART,620060,Cambridge Display Technology Limited,Lead,ENAB-SPOLED,Live,01/04/2013,31/03/2015,389761.00
1243,Development of Prototype Round 2 May-12,SMART,620061,University Of Durham,Lead,ENAB-SPOLED,Live,01/04/2013,31/03/2015,233871.00
1243,Development of Prototype Round 2 May-12,SMART,700188,Stopford Projects Limited,Lead,Assessing the market potential of developing soil conditioning products from biomass combustion residues,Live,01/04/2013,30/09/2013,25000.00
1243,Development of Prototype Round 2 May-12,SMART,700196,Symetrica Security Limited,Lead,A gamma camera having improved spectral resolution,Live,01/04/2013,31/07/2013,25000.00
1259,Development of Prototype Round 3 Jul-12,SMART,700207,Epigem Limited,Lead,Epimesh proof of market,Live,01/04/2013,30/09/2013,25000.00
1259,Development of Prototype Round 3 Jul-12,SMART,700212,Lightpoint Medical Limited,Lead,Market research for an intra-operative molecular imaging fibrescope for breast cancer surgery,Closed,01/04/2013,30/06/2013,25000.00
1259,Development of Prototype Round 3 Jul-12,SMART,700216,Visual Technology Services Limited,Lead,Exploration of the market for Geospatial 3D PDFs,Live,01/04/2013,31/12/2013,25000.00
1259,Development of Prototype Round 3 Jul-12,SMART,700218,Dialog Devices Limited,Lead,Evaluation of New Market Alternatives for PADD - [ENMAP],Live,01/04/2013,31/08/2013,24711.00
1259,Development of Prototype Round 3 Jul-12,SMART,700219,Ludifi Limited,Lead,Codex will combine the latest automated video mark-up technology with crowdsourced tagging by gamified hobbyist communities to deliver a new way to automatically tag video with objects and people within.,Closed,01/04/2013,31/07/2013,24990.00
1259,Development of Prototype Round 3 Jul-12,SMART,700220,Kanichi Research Services Limited,Lead,Market Evaluation of proposed point of care medical diagnosis and monitoring through the measurement of ammonia in breath using a hand held device containing an electrochemical sensor selective to this analyte.,Live,01/04/2013,30/09/2013,23998.00
1259,Development of Prototype Round 3 Jul-12,SMART,700221,C-Tech Innovation Limited,Lead,Recovery of Nickel from End-of-Life Secondary Batteries,Live,01/04/2013,30/09/2013,15862.00
1259,Development of Prototype Round 3 Jul-12,SMART,700222,Motivation Direct Limited,Lead,Researching the market for urinary continence management products in low income countries,Live,01/04/2013,31/12/2013,24316.00
1259,Development of Prototype Round 3 Jul-12,SMART,700223,Engineering the Blue Limited,Lead,Proof of Market for Micro Precision Aerial Delivery (Engineering the Blue Limited),Live,01/04/2013,31/10/2013,11615.00
1259,Development of Prototype Round 3 Jul-12,SMART,700224,Sustainable Venture Development Partners Limited,Lead,Sustainable Venture Development Partners (Fleet Management System),Live,01/04/2013,30/09/2013,23818.00
1259,Development of Prototype Round 3 Jul-12,SMART,700225,H2C Limited,Lead,Proof of Market,Live,01/04/2013,30/09/2013,24624.00
1259,Development of Prototype Round 3 Jul-12,SMART,700226,Air Quality Research Ltd,Lead,Energy Saving Air Sanitation Device,Closed,01/04/2013,31/07/2013,20970.00
1259,Development of Prototype Round 3 Jul-12,SMART,700227,DOHIntel,Lead,Digital Out of home Market Research Platform - Helping advertisers understand what works and what doesn't,Closed,01/04/2013,30/06/2013,22200.00
1259,Development of Prototype Round 3 Jul-12,SMART,700229,Morgan Innovation & Technology Limited,Lead,Saline Infusion Pump Monitoring & Alarm System (SIPMAS),Live,01/04/2013,31/12/2013,25000.00
1259,Development of Prototype Round 3 Jul-12,SMART,700230,Ansmart Limited,Lead,A proof of market study of serious mobile games for amblyopia patient care,Live,01/04/2013,31/12/2013,24960.00
